tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,9d3f88d07235bf5e_score,player_a516e640_x,player_a516e640_y,player_a516e640_move_target,player_a516e640_item,player_a516e640_score,player_a516e640_cut_speed,player_a516e640_speed,player_513e3f7a_x,player_513e3f7a_y,player_513e3f7a_move_target,player_513e3f7a_item,player_513e3f7a_score,player_513e3f7a_cut_speed,player_513e3f7a_speed
2422,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.111995317754,81.1318150253759,,plate,1,1.0,30.0,72.01434145399136,70.82600652188657,,plate,0,1.0,30.0
2423,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.09666609574065,79.88190902292918,,plate,1,1.0,30.0,72.0023905017312,72.07593377749558,,plate,0,1.0,30.0
2424,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0813368737273,78.63200302048246,,plate,1,1.0,30.0,72.0022028532324,73.32593376341148,,plate,0,1.0,30.0
2425,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.06600765171416,77.38209701803574,,plate,1,1.0,30.0,72.002015204733,74.57593374932739,,plate,0,1.0,30.0
2426,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.050678429701165,76.13219101558902,,plate,1,1.0,30.0,72.0018275562336,75.8259337352433,,plate,0,1.0,30.0
2427,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.03534920768817,74.8822850131423,,plate,1,1.0,30.0,72.00163990773419,77.0759337211592,,plate,0,1.0,30.0
2428,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.02001998567518,73.63237901069557,,plate,1,1.0,30.0,72.00145225923478,78.32593370707511,,plate,0,1.0,30.0
2429,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00469076366218,72.38247300824885,,plate,1,1.0,30.0,72.00126461073538,79.57593369299101,,plate,0,1.0,30.0
2430,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.002234489738036,71.13248711946558,,plate,1,1.0,30.0,72.00107696223597,80.82593367890692,,plate,0,1.0,30.0
2431,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00204991253545,69.8824871330935,,plate,1,1.0,30.0,72.00088931373656,82.07593366482283,,plate,0,1.0,30.0
2432,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00186533533286,68.63248714672143,,plate,1,1.0,30.0,72.00070166523716,83.32593365073873,,plate,0,1.0,30.0
2433,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00168075813027,67.38248716034936,,plate,1,1.0,30.0,72.00051401673775,84.57593363665464,,plate,0,1.0,30.0
2434,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00149618092768,66.13248717397728,,plate,1,1.0,30.0,72.00032636823835,85.82593362257055,,plate,0,1.0,30.0
2435,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00131160372509,64.88248718760521,,plate,1,1.0,30.0,72.00013871973894,87.07593360848645,,plate,0,1.0,30.0
2436,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.001127026522504,63.63248720123292,,plate,1,1.0,30.0,71.63110061129252,88.17445226387792,,plate,0,1.0,30.0
2437,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.000942449319915,62.382487214860134,,plate,1,1.0,30.0,70.7526975819669,89.06378241521185,,plate,0,1.0,30.0
2438,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.000757872117326,61.13248722848735,,plate,1,1.0,30.0,69.87429455264127,89.95311256654577,,plate,0,1.0,30.0
2439,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00057329491474,59.882487242114564,,plate,1,1.0,30.0,68.99589152331565,90.84244271787969,,plate,0,1.0,30.0
2440,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0003887177118,58.63248725574178,,plate,1,1.0,30.0,68.11748849399002,91.73177286921361,,plate,0,1.0,30.0
2441,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.000204140508856,57.382487269368994,,plate,1,1.0,30.0,67.2390854646644,92.62110302054754,,plate,0,1.0,30.0
2442,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00002868105078,56.13248728231494,,plate,1,1.0,30.0,66.36068243533877,93.51043317188146,,plate,0,1.0,30.0
2443,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00002645874524,54.88248728231679,,plate,1,1.0,30.0,65.48227940601315,94.39976332321538,,plate,0,1.0,30.0
2444,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0000242364397,53.632487282318635,,plate,1,1.0,30.0,64.60387637668752,95.2890934745493,,plate,0,1.0,30.0
2445,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00002201413416,52.38248728232048,,plate,1,1.0,30.0,63.72547334736167,96.17842362588323,,plate,0,1.0,30.0
2446,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00001979182862,51.13248728232233,,plate,1,1.0,30.0,62.847070318035335,97.06775377721715,,plate,0,1.0,30.0
2447,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00001756952308,49.88248728232418,,plate,1,1.0,30.0,61.968667288709,97.95708392855107,,plate,0,1.0,30.0
2448,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00001534721754,48.632487282326025,,plate,1,1.0,30.0,61.090264259382664,98.84641407988458,,plate,0,1.0,30.0
2449,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.000013124912,47.38248728232787,,plate,1,1.0,30.0,60.21186123005633,99.73574423121782,,plate,0,1.0,30.0
2450,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.000010902606626,46.13248728232972,,plate,1,1.0,30.0,59.33345820072999,100.62507438255105,,plate,0,1.0,30.0
2451,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000868030144,44.88248728233157,,plate,1,1.0,30.0,58.45505517140366,101.51440453388429,,plate,0,1.0,30.0
2452,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000645799626,43.632487282333415,,plate,1,1.0,30.0,57.57665214207732,102.40373468521751,,plate,0,1.0,30.0
2453,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000423569107,42.38248728233526,,plate,1,1.0,30.0,56.698249112750986,103.29306483655076,,plate,0,1.0,30.0
2454,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.00000201338589,41.13248728233711,,plate,1,1.0,30.0,55.813163247136075,103.4420786363967,,plate,0,1.0,30.0
2455,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,39.7803718018292,39.97268219400973,,plate,1,1.0,30.0,54.91884870283694,102.56875080799833,,plate,0,1.0,30.0
2456,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,38.901857622518,39.08346184069466,,plate,1,1.0,30.0,54.02453415853796,101.69542297959995,,plate,0,1.0,30.0
2457,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,38.023343443206805,38.19424148737959,,plate,1,1.0,30.0,53.130219614239536,100.82209515120158,,plate,0,1.0,30.0
2458,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,37.14482926389561,37.305021134064525,,plate,1,1.0,30.0,52.23590506994111,99.9487673228032,,plate,0,1.0,30.0
2459,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,36.26631508458441,36.41580078074946,,plate,1,1.0,30.0,51.34159052564269,99.07543949440483,,plate,0,1.0,30.0
2460,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,35.38780090527322,35.52658042743439,,plate,1,1.0,30.0,50.44727598134426,98.20211166600646,,plate,0,1.0,30.0
2461,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,34.50928672596202,34.63736007411932,,plate,1,1.0,30.0,49.55296143704584,97.32878383760809,,plate,0,1.0,30.0
2462,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,33.630772546650824,33.748139720804254,,plate,1,1.0,30.0,48.65864689274741,96.45545600920971,,plate,0,1.0,30.0
2463,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,32.75225836733968,32.858919367489186,,plate,1,1.0,30.0,47.76433234844899,95.58212818081134,,plate,0,1.0,30.0
2464,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,31.873744188028848,31.969699014174118,,plate,1,1.0,30.0,46.870017804150564,94.70880035241296,,plate,0,1.0,30.0
2465,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,30.995230008718007,31.08047866085905,,plate,1,1.0,30.0,45.97570325985214,93.83547252401459,,plate,0,1.0,30.0
2466,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,30.116715829407166,30.191258307543983,,plate,1,1.0,30.0,45.081388715553715,92.96214469561622,,plate,0,1.0,30.0
2467,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,29.238201650096325,29.302037954228915,,plate,1,1.0,30.0,44.18707417125529,92.08881686721784,,plate,0,1.0,30.0
2468,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,28.359687470785484,28.412817600913847,,plate,1,1.0,30.0,43.292759626956865,91.21548903881947,,plate,0,1.0,30.0
2469,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,27.481173291474644,27.52359724759878,,plate,1,1.0,30.0,42.39844508265844,90.3421612104211,,plate,0,1.0,30.0
2470,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,26.602659112163803,26.63437689428371,,plate,1,1.0,30.0,41.504130538360016,89.46883338202272,,plate,0,1.0,30.0
2471,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,25.724144932852962,25.745156540968644,,plate,1,1.0,30.0,40.60981599406159,88.59550555362435,,plate,0,1.0,30.0
2472,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.84563075354212,24.855936187653576,,plate,1,1.0,30.0,40.19016077519032,87.51882542234563,,plate,0,1.0,30.0
2473,0,1,tomato,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,24.0,,plate,1,1.0,30.0,40.174844981682924,86.26891925528037,,plate,0,1.0,30.0
2474,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,24.0,,tomato_cut,1,1.0,30.0,40.159529188175526,85.0190130882151,,plate,0,1.0,30.0
2475,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,24.0,,tomato_cut,1,1.0,30.0,40.14421339466813,83.76910692114984,,plate,0,1.0,30.0
2476,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,24.0,,tomato_cut,1,1.0,30.0,40.12889760116073,82.51920075408458,,plate,0,1.0,30.0
2477,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,24.0,,tomato_cut,1,1.0,30.0,40.11358180765333,81.26929458701932,,plate,0,1.0,30.0
2478,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,24.0,,tomato_cut,1,1.0,30.0,40.098266014145935,80.01938841995405,,plate,0,1.0,30.0
2479,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,24.0,,tomato_cut,1,1.0,30.0,40.08295022063854,78.76948225288879,,plate,0,1.0,30.0
2480,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,24.0,,tomato_cut,1,1.0,30.0,40.06763442713114,77.51957608582353,,plate,0,1.0,30.0
2481,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,24.0,,tomato_cut,1,1.0,30.0,40.05231863362387,76.26966991875827,,plate,0,1.0,30.0
2482,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,24.0,,tomato_cut,1,1.0,30.0,40.037002840116834,75.019763751693,,plate,0,1.0,30.0
2483,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,24.0,,tomato_cut,1,1.0,30.0,40.0216870466098,73.76985758462774,,plate,0,1.0,30.0
2484,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,24.0,,tomato_cut,1,1.0,30.0,40.00637125310276,72.51995141756248,,plate,0,1.0,30.0
2485,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,24.0,,tomato_cut,1,1.0,30.0,40.00225268713952,71.26997582419125,,plate,0,1.0,30.0
2486,0,1,tomato,0,2,tomato,0,3,tomato,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,24.0,,tomato_cut,1,1.0,30.0,40.00206828220517,70.0199758377936,,plate,0,1.0,30.0
