tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,44322547ba68e2ec_score,player_5648aa27_x,player_5648aa27_y,player_5648aa27_move_target,player_5648aa27_item,player_5648aa27_score,player_5648aa27_cut_speed,player_5648aa27_speed,player_bc958fb2_x,player_bc958fb2_y,player_bc958fb2_move_target,player_bc958fb2_item,player_bc958fb2_score,player_bc958fb2_cut_speed,player_bc958fb2_speed
2260,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.090539183633584,79.38441928534584,,tomato,0,1.0,12.0,47.46146948882529,96.44650416147736,,tomato,2,0.2,30.0
2261,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.084409224349944,78.88445686315916,,tomato,0,1.0,12.0,46.58301981125919,97.33578823531624,,tomato,2,0.2,30.0
2262,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.078279265066303,78.38449444097247,,tomato,0,1.0,12.0,45.704570133693096,98.22507230915512,,tomato,2,0.2,30.0
2263,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.072149305782663,77.88453201878579,,tomato,0,1.0,12.0,44.826120456127,99.114356382994,,tomato,2,0.2,30.0
2264,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.066019346499022,77.3845695965991,,tomato,0,1.0,12.0,43.947670778560905,100.00364045683288,,tomato,2,0.2,30.0
2265,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.05988938721538,76.88460717441242,,tomato,0,1.0,12.0,43.06922110099481,100.89292453067176,,tomato,2,0.2,30.0
2266,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.05375942793174,76.38464475222574,,tomato,0,1.0,12.0,42.190771423428714,101.78220860451064,,tomato,2,0.2,30.0
2267,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0476294686481,75.88468233003906,,tomato,0,1.0,12.0,41.31232174586262,102.67149267834952,,tomato,2,0.2,30.0
2268,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.04149950936446,75.38471990785237,,tomato,0,1.0,12.0,40.43387206829652,103.5607767521884,,tomato,2,0.2,30.0
2269,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.03536955008082,74.88475748566569,,tomato,0,1.0,12.0,39.54352418770865,103.16367876323476,,tomato,2,0.2,30.0
2270,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.02923959079718,74.384795063479,,tomato,0,1.0,12.0,38.64877560189354,102.29079562776882,,tomato,2,0.2,30.0
2271,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.023109631513538,73.88483264129232,,tomato,0,1.0,12.0,37.75402701607843,101.41791249230288,,tomato,2,0.2,30.0
2272,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.016979672229898,73.38487021910564,,tomato,0,1.0,12.0,36.85927843026332,100.54502935683693,,tomato,2,0.2,30.0
2273,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.01084971294643,72.88490779691895,,tomato,0,1.0,12.0,35.964529844448215,99.672146221371,,tomato,2,0.2,30.0
2274,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00471975366297,72.38494537473227,,tomato,0,1.0,12.0,35.06978125863311,98.79926308590505,,tomato,2,0.2,30.0
2275,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.002403997272445,71.88495928213058,,tomato,0,1.0,12.0,34.175032672818,97.92637995043911,,tomato,2,0.2,30.0
2276,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.002328328295228,71.38495928785659,,tomato,0,1.0,12.0,33.28028408700289,97.05349681497317,,tomato,2,0.2,30.0
2277,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00225265931801,70.8849592935826,,tomato,0,1.0,12.0,32.38553550118778,96.18061367950723,,tomato,2,0.2,30.0
2278,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.002176990340793,70.3849592993086,,tomato,0,1.0,12.0,31.49078691537247,95.30773054404129,,tomato,2,0.2,30.0
2279,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.002101321363575,69.88495930503461,,tomato,0,1.0,12.0,30.59603832955706,94.43484740857535,,tomato,2,0.2,30.0
2280,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.002025652386358,69.38495931076062,,tomato,0,1.0,12.0,29.701289743741953,93.56196427310941,,tomato,2,0.2,30.0
2281,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00194998340914,68.88495931648663,,tomato,0,1.0,12.0,28.806541157926844,92.68908113764347,,tomato,2,0.2,30.0
2282,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.001874314431923,68.38495932221264,,tomato,0,1.0,12.0,27.911792572111736,91.81619800217753,,tomato,2,0.2,30.0
2283,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.001798645454706,67.88495932793865,,tomato,0,1.0,12.0,27.017043986296628,90.94331486671159,,tomato,2,0.2,30.0
2284,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.001722976477488,67.38495933366465,,tomato,0,1.0,12.0,26.12229540048152,90.07043173124565,,tomato,2,0.2,30.0
2285,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00164730750027,66.88495933939066,,tomato,0,1.0,12.0,25.22754681466641,89.19754859577915,,tomato,2,0.2,30.0
2286,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.001571638523053,66.38495934511667,,tomato,0,1.0,12.0,24.332798228851303,88.32466546031239,,tomato,2,0.2,30.0
2287,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.001495969545836,65.88495935084268,,tomato,0,1.0,12.0,24.185557339184108,87.13131287274356,,tomato,2,0.2,30.0
2288,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00142030056862,65.38495935656869,,tomato,0,1.0,12.0,24.170229572366544,85.88140685245085,,tomato,2,0.2,30.0
2289,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0013446315914,64.8849593622947,,tomato,0,1.0,12.0,24.15490180554898,84.63150083215814,,tomato,2,0.2,30.0
2290,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.001268962614184,64.3849593680207,,tomato,0,1.0,12.0,24.139574038731418,83.38159481186543,,tomato,2,0.2,30.0
2291,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.001193293636966,63.88495937374671,,tomato,0,1.0,12.0,24.124246271913854,82.13168879157271,,tomato,2,0.2,30.0
2292,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00111762465975,63.38495937947272,,tomato,0,1.0,12.0,24.10891850509629,80.88178277128,,tomato,2,0.2,30.0
2293,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00104195568253,62.88495938519873,,tomato,0,1.0,12.0,24.093590738278728,79.63187675098729,,tomato,2,0.2,30.0
2294,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000966286705314,62.384959390924735,,tomato,0,1.0,12.0,24.07826297146128,78.38197073069458,,tomato,2,0.2,30.0
2295,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000890617728096,61.88495939665074,,tomato,0,1.0,12.0,24.0629352046439,77.13206471040186,,tomato,2,0.2,30.0
2296,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00081494875088,61.38495940237675,,tomato,0,1.0,12.0,24.047607437826514,75.88215869010915,,tomato,2,0.2,30.0
2297,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00073927977366,60.88495940810276,,tomato,0,1.0,12.0,24.03227967100913,74.63225266981644,,tomato,2,0.2,30.0
2298,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000663610796444,60.38495941382877,,tomato,0,1.0,12.0,24.01695190419175,73.38234664952373,,tomato,2,0.2,30.0
2299,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000587941819227,59.884959419554775,,tomato,0,1.0,12.0,24.002381300124206,72.13243593092655,,tomato,2,0.2,30.0
2300,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00051227284201,59.38495942528078,,tomato,0,1.0,12.0,24.00219678830363,70.88243594454453,,tomato,2,0.2,30.0
2301,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00043660386479,58.88495943100679,,tomato,0,1.0,12.0,24.00201227648305,69.6324359581625,,tomato,2,0.2,30.0
2302,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000360934887546,58.3849594367328,,tomato,0,1.0,12.0,24.001827764662472,68.38243597178048,,tomato,2,0.2,30.0
2303,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00028526591015,57.88495944245881,,tomato,0,1.0,12.0,24.001643252841895,67.13243598539846,,tomato,2,0.2,30.0
2304,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000209596932756,57.384959448184816,,tomato,0,1.0,12.0,24.001458741021317,65.88243599901644,,tomato,2,0.2,30.0
2305,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00013392795536,56.884959453910824,,tomato,0,1.0,12.0,24.00127422920074,64.63243601263441,,tomato,2,0.2,30.0
2306,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000058258977965,56.38495945963683,,tomato,0,1.0,12.0,24.00108971738016,63.38243602625239,,tomato,2,0.2,30.0
2307,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000029673037737,55.88495946175619,,tomato,0,1.0,12.0,24.000905205559626,62.13243603987037,,tomato,2,0.2,30.0
2308,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00002873903997,55.384959461757354,,tomato,0,1.0,12.0,24.000720693739225,60.88243605348835,,tomato,2,0.2,30.0
2309,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0000278050422,54.88495946175852,,tomato,0,1.0,12.0,24.000536181918825,59.632436067106326,,tomato,2,0.2,30.0
2310,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000026871044433,54.384959461759685,,tomato,0,1.0,12.0,24.000351670098425,58.382436080724304,,tomato,2,0.2,30.0
2311,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000025937046665,53.88495946176085,,tomato,0,1.0,12.0,24.000167158278025,57.13243609434228,,tomato,2,0.2,30.0
2312,0,1,,0,2,None_cut,3.466666666666657,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000025003048897,53.384959461762016,,tomato,0,1.0,12.0,24.0,56.0,,tomato,2,0.2,30.0
2313,0,1,,0,2,None_cut,3.466666666666657,3,0,3,tomato,0.0,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00002406905113,52.88495946176318,,tomato,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2314,0,1,,0,2,None_cut,3.466666666666657,3,0,3,tomato,0.008333333333333333,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00002313505336,52.384959461764346,,tomato,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2315,0,1,,0,2,None_cut,3.466666666666657,3,0,3,tomato,0.016666666666666666,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000022201055444,51.88495946176551,,tomato,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2316,0,1,,0,2,None_cut,3.466666666666657,3,0,3,tomato,0.025,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000021267057498,51.38495946176668,,tomato,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2317,0,1,,0,2,None_cut,3.466666666666657,3,0,3,tomato,0.03333333333333333,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000020333059553,50.88495946176784,,tomato,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2318,0,1,,0,2,None_cut,3.466666666666657,3,0,3,tomato,0.041666666666666664,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000019399061607,50.38495946176901,,tomato,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2319,0,1,,0,2,None_cut,3.466666666666657,3,0,3,tomato,0.049999999999999996,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00001846506366,49.88495946177017,,tomato,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2320,0,1,,0,2,None_cut,3.466666666666657,3,0,3,tomato,0.05833333333333333,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000017531065716,49.38495946177134,,tomato,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2321,0,1,,0,2,None_cut,3.466666666666657,3,0,3,tomato,0.06666666666666667,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00001659706777,48.8849594617725,,tomato,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2322,0,1,,0,2,None_cut,3.466666666666657,3,0,3,tomato,0.075,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000015663069824,48.38495946177367,,tomato,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2323,0,1,,0,2,None_cut,3.466666666666657,3,0,3,tomato,0.08333333333333333,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00001472907188,47.884959461774834,,tomato,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2324,0,1,,0,2,None_cut,3.466666666666657,3,0,3,tomato,0.09166666666666666,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000013795073933,47.384959461776,,tomato,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2325,0,1,,0,2,None_cut,3.466666666666657,3,0,3,tomato,0.09999999999999999,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000012861075987,46.884959461777164,,tomato,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2326,0,1,,0,2,None_cut,3.466666666666657,3,0,3,tomato,0.10833333333333332,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00001192707804,46.38495946177833,,tomato,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2327,0,1,,0,2,None_cut,3.466666666666657,3,0,3,tomato,0.11666666666666665,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000010993080096,45.884959461779495,,tomato,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2328,0,1,,0,2,None_cut,3.466666666666657,3,0,3,tomato,0.12499999999999999,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00001005908215,45.38495946178066,,tomato,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2329,0,1,,0,2,None_cut,3.466666666666657,3,0,3,tomato,0.13333333333333333,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000009125084205,44.884959461781825,,tomato,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2330,0,1,,0,2,None_cut,3.466666666666657,3,0,3,tomato,0.14166666666666666,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00000819108626,44.38495946178299,,tomato,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2331,0,1,,0,2,None_cut,3.466666666666657,3,0,3,tomato,0.15,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000007257088313,43.884959461784156,,tomato,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2332,0,1,,0,2,None_cut,3.466666666666657,3,0,3,tomato,0.15833333333333333,0,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000006323090368,43.38495946178532,,tomato,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
