tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,d7f84187029c0995_score,player_4399b014_x,player_4399b014_y,player_4399b014_move_target,player_4399b014_item,player_4399b014_score,player_4399b014_cut_speed,player_4399b014_speed,player_f616568c_x,player_f616568c_y,player_f616568c_move_target,player_f616568c_item,player_f616568c_score,player_f616568c_cut_speed,player_f616568c_speed
2543,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,83.5450526279011,39.85768036969535,,plate,2,1.0,12.0,94.27728175868646,33.722718241313544,,plate,2,0.2,30.0
2544,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,83.04509061431486,39.86384356454867,,plate,2,1.0,12.0,93.3933982822034,34.60660171779659,,plate,2,0.2,30.0
2545,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,82.54512860072862,39.87000675940198,,plate,2,1.0,12.0,92.50951480572036,35.49048519427964,,plate,2,0.2,30.0
2546,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,82.04516658714238,39.876169954255296,,plate,2,1.0,12.0,91.62563132923731,36.37436867076269,,plate,2,0.2,30.0
2547,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,81.54520457355613,39.88233314910861,,plate,2,1.0,12.0,90.74174785275426,37.25825214724574,,plate,2,0.2,30.0
2548,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,81.04524255996989,39.888496343961926,,plate,2,1.0,12.0,89.85786437627121,38.14213562372879,,plate,2,0.2,30.0
2549,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,80.54528054638365,39.89465953881524,,plate,2,1.0,12.0,88.97398089978816,39.02601910021184,,plate,2,0.2,30.0
2550,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,80.04531853279741,39.900822733668555,,plate,2,1.0,12.0,88.09009742330511,39.90990257669489,,plate,2,0.2,30.0
2551,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,79.54535651921117,39.90698592852187,,plate,2,1.0,12.0,87.20621394682206,40.79378605317794,,plate,2,0.2,30.0
2552,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,79.04539450562493,39.913149123375185,,plate,2,1.0,12.0,86.32233047033901,41.67766952966099,,plate,2,0.2,30.0
2553,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,78.54543249203869,39.91931231822871,,plate,2,1.0,12.0,85.43844699385596,42.56155300614404,,plate,2,0.2,30.0
2554,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,78.04547047845244,39.92547551308238,,plate,2,1.0,12.0,84.55456351737291,43.44543648262709,,plate,2,0.2,30.0
2555,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,77.5455084648662,39.93163870793605,,plate,2,1.0,12.0,83.67068004088986,44.32931995911014,,plate,2,0.2,30.0
2556,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,77.04554645127996,39.93780190278972,,plate,2,1.0,12.0,82.78679656440681,45.213203435593186,,plate,2,0.2,30.0
2557,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,76.54558443769372,39.94396509764339,,plate,2,1.0,12.0,81.90291308792376,46.097086912076236,,plate,2,0.2,30.0
2558,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,76.04562242410748,39.95012829249706,,plate,2,1.0,12.0,81.01902961144071,46.980970388559285,,plate,2,0.2,30.0
2559,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,75.54566041052124,39.95629148735073,,plate,2,1.0,12.0,80.13514613495767,47.864853865042335,,plate,2,0.2,30.0
2560,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,75.045698396935,39.9624546822044,,plate,2,1.0,12.0,79.25126265847462,48.748737341525384,,plate,2,0.2,30.0
2561,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,74.54573638334875,39.96861787705807,,plate,2,1.0,12.0,78.36737918199157,49.632620818008434,,plate,2,0.2,30.0
2562,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,74.04577436976251,39.97478107191174,,plate,2,1.0,12.0,77.48349570550852,50.51650429449148,,plate,2,0.2,30.0
2563,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,73.54581235617627,39.98094426676541,,plate,2,1.0,12.0,76.59961222902547,51.40038777097453,,plate,2,0.2,30.0
2564,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,73.04585034259003,39.98710746161908,,plate,2,1.0,12.0,75.71572875254242,52.28427124745758,,plate,2,0.2,30.0
2565,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.54588832900379,39.99327065647275,,plate,2,1.0,12.0,74.83184527605937,53.16815472394063,,plate,2,0.2,30.0
2566,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.08921341235464,40.10301158955734,,plate,2,1.0,12.0,73.94796179957632,54.05203820042368,,plate,2,0.2,30.0
2567,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,71.73354172189204,40.4544339118474,,plate,2,1.0,12.0,73.06407832309327,54.93592167690673,,plate,2,0.2,30.0
2568,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,71.3778700314304,40.805856234137465,,plate,2,1.0,12.0,72.18019484661022,55.81980515338978,,plate,2,0.2,30.0
2569,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,71.02219834096886,41.15727855642753,,plate,2,1.0,12.0,71.29631137012717,56.70368862987283,,plate,2,0.2,30.0
2570,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,70.66652665050732,41.50870087871759,,plate,2,1.0,12.0,70.41242789364412,57.58757210635588,,plate,2,0.2,30.0
2571,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,70.31085496004577,41.86012320100765,,plate,2,1.0,12.0,69.52854441716107,58.47145558283893,,plate,2,0.2,30.0
2572,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.95518326958423,42.211545523297715,,plate,2,1.0,12.0,68.64466094067802,59.35533905932198,,plate,2,0.2,30.0
2573,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.59951157912269,42.56296784558778,,plate,2,1.0,12.0,67.76077746419497,60.23922253580503,,plate,2,0.2,30.0
2574,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.24383988866114,42.91439016787784,,plate,2,1.0,12.0,66.87689398771192,61.123106012288076,,plate,2,0.2,30.0
2575,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,68.88816819819961,43.2658124901679,,plate,2,1.0,12.0,65.99301051122887,62.006989488771126,,plate,2,0.2,30.0
2576,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,68.53249650773806,43.617234812457966,,plate,2,1.0,12.0,65.10912703474582,62.890872965254175,,plate,2,0.2,30.0
2577,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,68.17682481727653,43.96865713474803,,plate,2,1.0,12.0,64.22524355826278,63.774756441737225,,plate,2,0.2,30.0
2578,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,67.82115312681498,44.32007945703809,,plate,2,1.0,12.0,63.341360081779726,64.65863991822027,,plate,2,0.2,30.0
2579,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,67.46548143635344,44.67150177932815,,plate,2,1.0,12.0,62.45747660529668,65.54252339470332,,plate,2,0.2,30.0
2580,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,67.1098097458919,45.022924101618216,,plate,2,1.0,12.0,61.57359312881363,66.42640687118637,,plate,2,0.2,30.0
2581,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,66.75413805543036,45.37434642390828,,plate,2,1.0,12.0,60.68970965233058,67.31029034766942,,plate,2,0.2,30.0
2582,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,66.39846636496881,45.72576874619834,,plate,2,1.0,12.0,59.80582617584753,68.19417382415247,,plate,2,0.2,30.0
2583,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,66.04279467450726,46.0771910684884,,plate,2,1.0,12.0,58.92194269936448,69.07805730063552,,plate,2,0.2,30.0
2584,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,65.68712298404573,46.428613390778466,,plate,2,1.0,12.0,58.03805922288143,69.96194077711857,,plate,2,0.2,30.0
2585,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,65.33145129358418,46.78003571306853,,plate,2,1.0,12.0,57.15417574639838,70.84582425360162,,plate,2,0.2,30.0
2586,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,64.97577960312265,47.13145803535859,,plate,2,1.0,12.0,56.27029226991533,71.72970773008467,,plate,2,0.2,30.0
2587,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,64.6201079126611,47.482880357648654,,plate,2,1.0,12.0,56.0,72.0,,plate,2,0.2,30.0
2588,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,64.26443622219956,47.834302679938716,,plate,2,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2589,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,63.90876453173793,48.18572500222878,,plate,2,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2590,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,63.55309284127604,48.53714732451884,,plate,2,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2591,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,63.19742115081415,48.888569646809195,,plate,2,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2592,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,62.84174946035226,49.23999196909963,,plate,2,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2593,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,62.48607776989037,49.59141429139006,,plate,2,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2594,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,62.13040607942848,49.942836613680484,,plate,2,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2595,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,61.77473438896659,50.294258935970916,,plate,2,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2596,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,61.4190626985047,50.64568125826135,,plate,2,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2597,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,61.063391008042814,50.99710358055177,,plate,2,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2598,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,60.707719317580924,51.348525902842205,,plate,2,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2599,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,60.352047627119035,51.69994822513263,,plate,2,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2600,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,59.996375936657145,52.05137054742306,,plate,2,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2601,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,59.640704246195256,52.402792869713494,,plate,2,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2602,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,59.285032555733366,52.75421519200392,,plate,2,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2603,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,58.92936086527148,53.10563751429435,,plate,2,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2604,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,58.57368917480959,53.45705983658478,,plate,2,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2605,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,58.2180174843477,53.80848215887521,,plate,2,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2606,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,57.86234579388581,54.15990448116564,,plate,2,1.0,12.0,56.0,72.0,,,2,0.2,30.0
2607,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,57.50667410342392,54.51132680345607,,plate,2,1.0,12.0,56.0,70.74999999999972,,,2,0.2,30.0
2608,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,57.15100241296203,54.8627491257465,,plate,2,1.0,12.0,56.0,69.49999999999943,,,2,0.2,30.0
2609,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.79533072250014,55.21417144803693,,plate,2,1.0,12.0,56.0,68.24999999999915,,,2,0.2,30.0
2610,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.43965903203825,55.56559377032736,,plate,2,1.0,12.0,56.0,66.99999999999886,,,2,0.2,30.0
2611,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,plate,2,1.0,12.0,56.0,65.74999999999858,,,2,0.2,30.0
2612,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,2,1.0,12.0,56.0,64.4999999999983,,,2,0.2,30.0
2613,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,2,1.0,12.0,56.0,63.24999999999801,,,2,0.2,30.0
2614,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,2,1.0,12.0,56.0,61.999999999997726,,,2,0.2,30.0
2615,0,1,,0,2,None_cut,3.2333333333333245,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,2,1.0,12.0,56.0,60.74999999999744,,,2,0.2,30.0
