tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,71d471df941244e1_score,player_008fc5c3_x,player_008fc5c3_y,player_008fc5c3_move_target,player_008fc5c3_item,player_008fc5c3_score,player_008fc5c3_cut_speed,player_008fc5c3_speed,player_e7ffa768_x,player_e7ffa768_y,player_e7ffa768_move_target,player_e7ffa768_item,player_e7ffa768_score,player_e7ffa768_cut_speed,player_e7ffa768_speed
2396,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,34.000000000002274,,tomato,1,1.0,15.0,40.000017114467155,49.632436104566004,,tomato,0,0.5,30.0
2397,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,34.625000000002416,,tomato,1,1.0,15.0,40.00001489352515,48.38243610456785,,tomato,0,0.5,30.0
2398,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,35.25000000000256,,tomato,1,1.0,15.0,40.00001267258314,47.1324361045697,,tomato,0,0.5,30.0
2399,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,35.8750000000027,,tomato,1,1.0,15.0,40.00001045164113,45.882436104571546,,tomato,0,0.5,30.0
2400,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,36.50000000000284,,tomato,1,1.0,15.0,40.000008230698874,44.632436104573394,,tomato,0,0.5,30.0
2401,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,37.125000000002984,,tomato,1,1.0,15.0,40.00000600975651,43.38243610457524,,tomato,0,0.5,30.0
2402,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,37.750000000003126,,tomato,1,1.0,15.0,40.00000378881415,42.13243610457709,,tomato,0,0.5,30.0
2403,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,38.37500000000327,,tomato,1,1.0,15.0,40.000001567871784,40.882436104578936,,tomato,0,0.5,30.0
2404,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,39.00000000000341,,tomato,1,1.0,15.0,39.604668333457795,39.79478757018327,,tomato,0,0.5,30.0
2405,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,39.62500000000355,,tomato,1,1.0,15.0,38.72615274924516,38.9055686048573,,tomato,0,0.5,30.0
2406,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,37.84763716503252,38.016349639531335,,tomato,0,0.5,30.0
2407,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,36.96912158081989,37.12713067420537,,tomato,0,0.5,30.0
2408,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,36.09060599660725,36.2379117088794,,tomato,0,0.5,30.0
2409,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,35.212090412394616,35.348692743553435,,tomato,0,0.5,30.0
2410,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,34.33357482818198,34.45947377822747,,tomato,0,0.5,30.0
2411,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,33.455059243969345,33.5702548129015,,tomato,0,0.5,30.0
2412,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,32.57654365975671,32.68103584757554,,tomato,0,0.5,30.0
2413,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,31.698028075544073,31.79181688224957,,tomato,0,0.5,30.0
2414,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,30.819512491331437,30.902597916923604,,tomato,0,0.5,30.0
2415,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,29.9409969071188,30.013378951597417,,tomato,0,0.5,30.0
2416,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,29.062481322906166,29.12415998627118,,tomato,0,0.5,30.0
2417,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,28.18396573869353,28.23494102094494,,tomato,0,0.5,30.0
2418,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,27.305450154480894,27.3457220556187,,tomato,0,0.5,30.0
2419,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,26.42693457026826,26.456503090292458,,tomato,0,0.5,30.0
2420,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,25.548418986055623,25.567284124966218,,tomato,0,0.5,30.0
2421,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.669903401842987,24.678065159639978,,tomato,0,0.5,30.0
2422,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,tomato,0,0.5,30.0
2423,0,1,,0,2,,0,3,,1,0,tomato,0.0,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2424,0,1,,0,2,,0,3,,1,0,tomato,0.020833333333333332,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2425,0,1,,0,2,,0,3,,1,0,tomato,0.041666666666666664,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2426,0,1,,0,2,,0,3,,1,0,tomato,0.0625,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2427,0,1,,0,2,,0,3,,1,0,tomato,0.08333333333333333,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2428,0,1,,0,2,,0,3,,1,0,tomato,0.10416666666666666,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2429,0,1,,0,2,,0,3,,1,0,tomato,0.12499999999999999,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2430,0,1,,0,2,,0,3,,1,0,tomato,0.14583333333333331,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2431,0,1,,0,2,,0,3,,1,0,tomato,0.16666666666666666,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2432,0,1,,0,2,,0,3,,1,0,tomato,0.1875,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2433,0,1,,0,2,,0,3,,1,0,tomato,0.20833333333333334,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2434,0,1,,0,2,,0,3,,1,0,tomato,0.22916666666666669,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2435,0,1,,0,2,,0,3,,1,0,tomato,0.25,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2436,0,1,,0,2,,0,3,,1,0,tomato,0.2708333333333333,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2437,0,1,,0,2,,0,3,,1,0,tomato,0.29166666666666663,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2438,0,1,,0,2,,0,3,,1,0,tomato,0.31249999999999994,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2439,0,1,,0,2,,0,3,,1,0,tomato,0.33333333333333326,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2440,0,1,,0,2,,0,3,,1,0,tomato,0.3541666666666666,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2441,0,1,,0,2,,0,3,,1,0,tomato,0.3749999999999999,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2442,0,1,,0,2,,0,3,,1,0,tomato,0.3958333333333332,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2443,0,1,,0,2,,0,3,,1,0,tomato,0.4166666666666665,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2444,0,1,,0,2,,0,3,,1,0,tomato,0.43749999999999983,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2445,0,1,,0,2,,0,3,,1,0,tomato,0.45833333333333315,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2446,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2447,0,1,,0,2,,0,3,,1,0,tomato,0.4999999999999998,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2448,0,1,,0,2,,0,3,,1,0,tomato,0.5208333333333331,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2449,0,1,,0,2,,0,3,,1,0,tomato,0.5416666666666665,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2450,0,1,,0,2,,0,3,,1,0,tomato,0.5624999999999999,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2451,0,1,,0,2,,0,3,,1,0,tomato,0.5833333333333333,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2452,0,1,,0,2,,0,3,,1,0,tomato,0.6041666666666666,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2453,0,1,,0,2,,0,3,,1,0,tomato,0.625,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2454,0,1,,0,2,,0,3,,1,0,tomato,0.6458333333333334,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2455,0,1,,0,2,,0,3,,1,0,tomato,0.6666666666666667,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2456,0,1,,0,2,,0,3,,1,0,tomato,0.6875000000000001,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2457,0,1,,0,2,,0,3,,1,0,tomato,0.7083333333333335,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2458,0,1,,0,2,,0,3,,1,0,tomato,0.7291666666666669,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2459,0,1,,0,2,,0,3,,1,0,tomato,0.7500000000000002,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2460,0,1,,0,2,,0,3,,1,0,tomato,0.7708333333333336,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2461,0,1,,0,2,,0,3,,1,0,tomato,0.791666666666667,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.0,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2462,0,1,,0,2,,0,3,,1,0,tomato,0.791666666666667,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,40.62500000000014,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2463,0,1,,0,2,,0,3,,1,0,tomato,0.791666666666667,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,41.250000000000284,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2464,0,1,,0,2,,0,3,,1,0,tomato,0.791666666666667,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,41.875000000000426,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2465,0,1,,0,2,,0,3,,1,0,tomato,0.791666666666667,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,42.50000000000057,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2466,0,1,,0,2,,0,3,,1,0,tomato,0.8125000000000003,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,43.12500000000071,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2467,0,1,,0,2,,0,3,,1,0,tomato,0.8333333333333337,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,43.75000000000085,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2468,0,1,,0,2,,0,3,,1,0,tomato,0.8541666666666671,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,44.375000000000995,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2469,0,1,,0,2,,0,3,,1,0,tomato,0.8750000000000004,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,45.00000000000114,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
2470,0,1,,0,2,,0,3,,1,0,tomato,0.8958333333333338,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,45.62500000000128,,tomato,1,1.0,15.0,24.0,24.0,,,0,0.5,30.0
